user_id,employee_name,department,job_title,date,login_count,logoff_count,night_logins,unique_pcs,session_duration_total,session_duration_avg,usb_connect,usb_disconnect,file_opened,file_copied,file_deleted,file_downloaded,file_uploaded,file_edited,total_file_operations,sensitive_files_accessed,unique_files_accessed,systems_accessed,file_operations_detail,emails_sent,external_mails,email_attachments,avg_email_size,http_requests,unique_urls,O,C,E,A,N,risk_score,anomaly_label,risk_profile
RNT2322,Susan Smith,HR,HR Specialist,2024-01-02,7,7,1,2,2118,302.57,2,2,9,2,0,1,1,9,22,1,22,"Git_Repository,Database_Dev,Salesforce,SharePoint,Database_Production,Cloud_Storage,SAP_ERP,FileServer_02,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'payroll_20237504.csv', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-02 15:08:00'}, {'operation': 'open', 'file_name': 'payroll_20220684.xlsx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-02 22:39:00'}, {'operation': 'open', 'file_name': 'attendance_20209598.zip', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-02 02:21:00'}, {'operation': 'open', 'file_name': 'benefits_20206936.txt', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-02 12:44:00'}, {'operation': 'open', 'file_name': 'policy_20219161.txt', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-02 12:00:00'}, {'operation': 'open', 'file_name': 'policy_20219918.txt', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-02 03:16:00'}, {'operation': 'open', 'file_name': 'attendance_20228399.xlsx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-02 16:29:00'}, {'operation': 'open', 'file_name': 'performance_20225871.pptx', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-02 11:23:00'}, {'operation': 'open', 'file_name': 'policy_20222607.docx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-02 17:07:00'}, {'operation': 'copy', 'file_name': 'policy_20216230.docx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-02 15:58:00'}]",38,5,17,49746,148,98,26,27,38,42,46,23.71,1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-04,8,8,1,2,2823,352.88,0,0,15,2,0,1,2,8,28,4,28,"Git_Repository,Database_Dev,HRMS,Salesforce,SharePoint,Database_Production,Cloud_Storage,FileServer_01,FileServer_02,SAP_ERP","[{'operation': 'open', 'file_name': 'policy_20226583.txt', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-04 04:01:00'}, {'operation': 'open', 'file_name': 'employee_20224861.docx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-04 02:43:00'}, {'operation': 'open', 'file_name': 'confidential_performance_20234657.json', 'system': 'SharePoint', 'is_sensitive': True, 'timestamp': '2024-01-04 08:31:00'}, {'operation': 'open', 'file_name': 'attendance_20238109.zip', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-04 12:35:00'}, {'operation': 'open', 'file_name': 'payroll_20217173.xlsx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-04 15:38:00'}, {'operation': 'open', 'file_name': 'performance_20209006.txt', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-04 01:07:00'}, {'operation': 'open', 'file_name': 'attendance_20204153.pptx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-04 07:54:00'}, {'operation': 'open', 'file_name': 'payroll_20223395.txt', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-04 08:04:00'}, {'operation': 'open', 'file_name': 'confidential_employee_20238388.zip', 'system': 'Database_Production', 'is_sensitive': True, 'timestamp': '2024-01-04 18:17:00'}, {'operation': 'open', 'file_name': 'benefits_20237030.docx', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-04 12:28:00'}]",48,12,20,16583,69,34,23,43,29,32,29,61.2,1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-25,7,7,3,3,1610,230.0,3,3,13,6,0,0,0,7,26,10,26,"Git_Repository,Database_Dev,Salesforce,SharePoint,Database_Production,Cloud_Storage,SAP_ERP,FileServer_02,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'payroll_20216167.pptx', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-25 19:22:00'}, {'operation': 'open', 'file_name': 'confidential_benefits_20217245.pdf', 'system': 'SAP_ERP', 'is_sensitive': True, 'timestamp': '2024-01-25 21:02:00'}, {'operation': 'open', 'file_name': 'contract_20219764.csv', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-25 08:04:00'}, {'operation': 'open', 'file_name': 'payroll_20230762.json', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-25 10:33:00'}, {'operation': 'open', 'file_name': 'employee_20223134.zip', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-25 05:23:00'}, {'operation': 'open', 'file_name': 'confidential_employee_20218886.pdf', 'system': 'Git_Repository', 'is_sensitive': True, 'timestamp': '2024-01-25 04:41:00'}, {'operation': 'open', 'file_name': 'private_performance_20213699.csv', 'system': 'SAP_ERP', 'is_sensitive': True, 'timestamp': '2024-01-25 08:19:00'}, {'operation': 'open', 'file_name': 'contract_20224124.pdf', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-25 15:25:00'}, {'operation': 'open', 'file_name': 'confidential_attendance_20216418.sql', 'system': 'HRMS', 'is_sensitive': True, 'timestamp': '2024-01-25 19:21:00'}, {'operation': 'open', 'file_name': 'restricted_payroll_20231959.json', 'system': 'Git_Repository', 'is_sensitive': True, 'timestamp': '2024-01-25 16:54:00'}]",11,2,4,39611,66,30,15,43,20,32,12,95.41,-1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-27,3,3,2,3,1092,364.0,0,0,16,4,0,3,5,10,38,9,38,"Git_Repository,Database_Dev,HRMS,Salesforce,Database_Production,Cloud_Storage,FileServer_01,FileServer_02,SAP_ERP","[{'operation': 'open', 'file_name': 'attendance_20239753.zip', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-27 23:09:00'}, {'operation': 'open', 'file_name': 'benefits_20204115.pptx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-27 00:14:00'}, {'operation': 'open', 'file_name': 'private_attendance_20235829.xlsx', 'system': 'Salesforce', 'is_sensitive': True, 'timestamp': '2024-01-27 05:41:00'}, {'operation': 'open', 'file_name': 'contract_20226353.docx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-27 07:40:00'}, {'operation': 'open', 'file_name': 'benefits_20232706.pdf', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-27 17:31:00'}, {'operation': 'open', 'file_name': 'employee_20204477.pptx', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-27 13:07:00'}, {'operation': 'open', 'file_name': 'internal_contract_20223979.xml', 'system': 'Cloud_Storage', 'is_sensitive': True, 'timestamp': '2024-01-27 09:41:00'}, {'operation': 'open', 'file_name': 'employee_20217301.docx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-27 00:31:00'}, {'operation': 'open', 'file_name': 'private_payroll_20202517.pptx', 'system': 'Database_Production', 'is_sensitive': True, 'timestamp': '2024-01-27 01:27:00'}, {'operation': 'open', 'file_name': 'restricted_performance_20231083.pdf', 'system': 'SAP_ERP', 'is_sensitive': True, 'timestamp': '2024-01-27 19:22:00'}]",22,3,8,41453,278,104,23,29,25,39,29,83.78,-1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-03,6,6,2,3,1550,258.33,1,1,7,4,0,0,0,7,18,2,18,"Git_Repository,Database_Dev,Salesforce,SharePoint,Database_Production,SAP_ERP,FileServer_02,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'private_employee_20236912.docx', 'system': 'Git_Repository', 'is_sensitive': True, 'timestamp': '2024-01-03 12:55:00'}, {'operation': 'open', 'file_name': 'attendance_20238873.csv', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-03 14:44:00'}, {'operation': 'open', 'file_name': 'policy_20205516.docx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-03 04:21:00'}, {'operation': 'open', 'file_name': 'policy_20222835.xml', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-03 13:17:00'}, {'operation': 'open', 'file_name': 'benefits_20201347.xlsx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-03 22:14:00'}, {'operation': 'open', 'file_name': 'employee_20204158.docx', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-03 16:19:00'}, {'operation': 'open', 'file_name': 'benefits_20225209.txt', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-03 09:13:00'}, {'operation': 'copy', 'file_name': 'attendance_20219799.json', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-03 14:51:00'}, {'operation': 'copy', 'file_name': 'policy_20225983.txt', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-03 15:09:00'}, {'operation': 'copy', 'file_name': 'performance_20222771.docx', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-03 06:31:00'}]",16,4,5,8349,39,15,49,33,22,35,50,37.64,1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-12,4,4,0,3,634,158.5,0,0,8,1,0,0,0,7,16,3,16,"Database_Dev,Salesforce,SharePoint,Database_Production,Cloud_Storage,FileServer_02,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'attendance_20217713.xlsx', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-12 14:11:00'}, {'operation': 'open', 'file_name': 'attendance_20221385.xlsx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-12 19:45:00'}, {'operation': 'open', 'file_name': 'payroll_20215074.zip', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-12 10:24:00'}, {'operation': 'open', 'file_name': 'policy_20228765.xml', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-12 06:36:00'}, {'operation': 'open', 'file_name': 'attendance_20233009.csv', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-12 16:13:00'}, {'operation': 'open', 'file_name': 'employee_20218123.xlsx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-12 15:03:00'}, {'operation': 'open', 'file_name': 'attendance_20224753.xml', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-12 03:35:00'}, {'operation': 'open', 'file_name': 'benefits_20235432.docx', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-12 03:23:00'}, {'operation': 'copy', 'file_name': 'payroll_20228673.txt', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-12 04:30:00'}, {'operation': 'edit', 'file_name': 'payroll_20210760.sql', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-12 04:10:00'}]",11,2,4,6783,94,38,34,39,45,17,43,19.71,1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-05,3,3,1,3,1291,430.33,1,1,15,4,0,0,4,8,31,2,31,"Git_Repository,Database_Dev,Salesforce,SharePoint,Database_Production,Cloud_Storage,SAP_ERP,FileServer_02,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'benefits_20205998.pdf', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-05 03:36:00'}, {'operation': 'open', 'file_name': 'performance_20236240.pptx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-05 07:14:00'}, {'operation': 'open', 'file_name': 'performance_20232554.pptx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-05 21:09:00'}, {'operation': 'open', 'file_name': 'payroll_20202400.pptx', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-05 16:53:00'}, {'operation': 'open', 'file_name': 'contract_20202391.xlsx', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-05 08:55:00'}, {'operation': 'open', 'file_name': 'benefits_20212636.txt', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-05 02:20:00'}, {'operation': 'open', 'file_name': 'benefits_20237074.pdf', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-05 18:25:00'}, {'operation': 'open', 'file_name': 'attendance_20226590.docx', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-05 18:40:00'}, {'operation': 'open', 'file_name': 'payroll_20205945.zip', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-05 07:34:00'}, {'operation': 'open', 'file_name': 'contract_20220386.pptx', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-05 14:20:00'}]",18,3,5,29594,25,12,33,45,47,40,20,20.87,1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-10,8,8,1,1,1962,245.25,0,0,8,4,0,1,0,7,20,5,20,"Database_Dev,Git_Repository,Salesforce,SharePoint,Database_Production,Cloud_Storage,SAP_ERP,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'employee_20235087.xlsx', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-10 22:16:00'}, {'operation': 'open', 'file_name': 'attendance_20200539.csv', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-10 05:11:00'}, {'operation': 'open', 'file_name': 'payroll_20236112.csv', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-10 08:54:00'}, {'operation': 'open', 'file_name': 'private_attendance_20228237.pptx', 'system': 'Salesforce', 'is_sensitive': True, 'timestamp': '2024-01-10 09:11:00'}, {'operation': 'open', 'file_name': 'contract_20223164.pdf', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-10 06:22:00'}, {'operation': 'open', 'file_name': 'contract_20236792.pdf', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-10 12:01:00'}, {'operation': 'open', 'file_name': 'benefits_20231293.csv', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-10 19:07:00'}, {'operation': 'open', 'file_name': 'restricted_contract_20204858.sql', 'system': 'Database_Production', 'is_sensitive': True, 'timestamp': '2024-01-10 18:10:00'}, {'operation': 'copy', 'file_name': 'performance_20238738.pdf', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-10 20:29:00'}, {'operation': 'copy', 'file_name': 'benefits_20228418.docx', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-10 09:50:00'}]",0,0,0,22809,235,107,26,43,24,15,25,30.13,1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-11,6,6,2,2,1188,198.0,2,2,18,6,0,3,3,7,37,9,37,"Git_Repository,Database_Dev,Salesforce,SharePoint,Database_Production,Cloud_Storage,SAP_ERP,FileServer_02,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'restricted_performance_20212990.json', 'system': 'FileServer_02', 'is_sensitive': True, 'timestamp': '2024-01-11 18:08:00'}, {'operation': 'open', 'file_name': 'policy_20223777.sql', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-11 05:11:00'}, {'operation': 'open', 'file_name': 'employee_20201253.json', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-11 14:31:00'}, {'operation': 'open', 'file_name': 'performance_20218658.json', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-11 15:58:00'}, {'operation': 'open', 'file_name': 'performance_20203588.docx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-11 01:15:00'}, {'operation': 'open', 'file_name': 'policy_20231016.xlsx', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-11 21:22:00'}, {'operation': 'open', 'file_name': 'performance_20218414.json', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-11 05:06:00'}, {'operation': 'open', 'file_name': 'private_policy_20212278.xml', 'system': 'Git_Repository', 'is_sensitive': True, 'timestamp': '2024-01-11 05:07:00'}, {'operation': 'open', 'file_name': 'attendance_20216358.csv', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-11 08:56:00'}, {'operation': 'open', 'file_name': 'private_performance_20213846.sql', 'system': 'Salesforce', 'is_sensitive': True, 'timestamp': '2024-01-11 06:19:00'}]",49,7,20,37061,231,77,11,41,22,46,20,85.07,-1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-22,5,5,1,2,1716,343.2,1,1,14,6,0,0,2,4,26,3,26,"Database_Dev,Git_Repository,HRMS,Salesforce,SharePoint,Database_Production,Cloud_Storage,FileServer_02,FileServer_01,SAP_ERP","[{'operation': 'open', 'file_name': 'performance_20215238.pptx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-22 03:59:00'}, {'operation': 'open', 'file_name': 'policy_20235188.docx', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-22 20:29:00'}, {'operation': 'open', 'file_name': 'attendance_20210445.pptx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-22 16:05:00'}, {'operation': 'open', 'file_name': 'private_performance_20228606.txt', 'system': 'FileServer_02', 'is_sensitive': True, 'timestamp': '2024-01-22 13:53:00'}, {'operation': 'open', 'file_name': 'benefits_20234194.xml', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-22 04:39:00'}, {'operation': 'open', 'file_name': 'performance_20211014.xlsx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-22 07:34:00'}, {'operation': 'open', 'file_name': 'payroll_20209805.pptx', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-22 23:35:00'}, {'operation': 'open', 'file_name': 'policy_20227582.json', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-22 11:26:00'}, {'operation': 'open', 'file_name': 'performance_20208430.json', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-22 00:52:00'}, {'operation': 'open', 'file_name': 'benefits_20205660.pptx', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-22 08:16:00'}]",42,9,8,26798,268,171,15,27,29,36,11,46.08,1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-08,4,4,1,1,418,104.5,1,1,7,1,0,0,3,6,17,3,17,"Database_Dev,Salesforce,SharePoint,Database_Production,Cloud_Storage,FileServer_01,FileServer_02,HRMS","[{'operation': 'open', 'file_name': 'payroll_20234340.xlsx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-08 21:04:00'}, {'operation': 'open', 'file_name': 'policy_20231248.sql', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-08 22:52:00'}, {'operation': 'open', 'file_name': 'payroll_20222420.pdf', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-08 10:13:00'}, {'operation': 'open', 'file_name': 'performance_20222570.xlsx', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-08 18:12:00'}, {'operation': 'open', 'file_name': 'confidential_performance_20215245.sql', 'system': 'Cloud_Storage', 'is_sensitive': True, 'timestamp': '2024-01-08 20:20:00'}, {'operation': 'open', 'file_name': 'contract_20239776.xml', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-08 13:02:00'}, {'operation': 'open', 'file_name': 'benefits_20207403.xml', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-08 10:18:00'}, {'operation': 'copy', 'file_name': 'payroll_20202225.pdf', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-08 11:58:00'}, {'operation': 'upload', 'file_name': 'performance_20202377.zip', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-08 17:24:00'}, {'operation': 'upload', 'file_name': 'payroll_20205623.docx', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-08 21:06:00'}]",9,1,2,8174,198,91,15,12,26,24,24,19.7,1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-17,5,5,1,1,906,181.2,0,0,16,5,0,0,5,12,38,6,38,"Database_Dev,Git_Repository,Salesforce,SharePoint,Database_Production,Cloud_Storage,SAP_ERP,FileServer_02,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'restricted_attendance_20229446.sql', 'system': 'Database_Dev', 'is_sensitive': True, 'timestamp': '2024-01-17 06:24:00'}, {'operation': 'open', 'file_name': 'confidential_policy_20237830.docx', 'system': 'Git_Repository', 'is_sensitive': True, 'timestamp': '2024-01-17 01:26:00'}, {'operation': 'open', 'file_name': 'contract_20213643.txt', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-17 16:00:00'}, {'operation': 'open', 'file_name': 'attendance_20206006.txt', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-17 06:47:00'}, {'operation': 'open', 'file_name': 'restricted_performance_20220381.json', 'system': 'FileServer_01', 'is_sensitive': True, 'timestamp': '2024-01-17 11:49:00'}, {'operation': 'open', 'file_name': 'attendance_20231741.xml', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-17 06:31:00'}, {'operation': 'open', 'file_name': 'performance_20219460.pdf', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-17 20:12:00'}, {'operation': 'open', 'file_name': 'employee_20209449.json', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-17 03:15:00'}, {'operation': 'open', 'file_name': 'contract_20230248.docx', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-17 17:22:00'}, {'operation': 'open', 'file_name': 'payroll_20226266.docx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-17 08:54:00'}]",9,2,4,36429,112,69,17,50,45,45,36,47.52,-1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-28,7,7,2,2,2347,335.29,0,0,20,8,0,1,0,10,39,10,39,"Git_Repository,Database_Dev,Salesforce,SharePoint,Database_Production,Cloud_Storage,SAP_ERP,FileServer_01,FileServer_02,HRMS","[{'operation': 'open', 'file_name': 'employee_20230048.docx', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-28 22:37:00'}, {'operation': 'open', 'file_name': 'attendance_20214034.docx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-28 05:31:00'}, {'operation': 'open', 'file_name': 'restricted_policy_20215547.zip', 'system': 'FileServer_01', 'is_sensitive': True, 'timestamp': '2024-01-28 20:06:00'}, {'operation': 'open', 'file_name': 'confidential_benefits_20230791.zip', 'system': 'FileServer_01', 'is_sensitive': True, 'timestamp': '2024-01-28 23:54:00'}, {'operation': 'open', 'file_name': 'policy_20215790.xml', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-28 08:32:00'}, {'operation': 'open', 'file_name': 'employee_20217421.xml', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-28 04:47:00'}, {'operation': 'open', 'file_name': 'internal_attendance_20207348.csv', 'system': 'Git_Repository', 'is_sensitive': True, 'timestamp': '2024-01-28 17:12:00'}, {'operation': 'open', 'file_name': 'policy_20204699.txt', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-28 15:57:00'}, {'operation': 'open', 'file_name': 'benefits_20215837.sql', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-28 00:54:00'}, {'operation': 'open', 'file_name': 'private_contract_20230227.pdf', 'system': 'Salesforce', 'is_sensitive': True, 'timestamp': '2024-01-28 03:41:00'}]",35,11,15,46162,14,4,32,38,47,10,19,87.24,-1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-23,7,7,1,2,1830,261.43,1,1,14,4,0,0,5,4,27,7,27,"Git_Repository,Database_Dev,Salesforce,SharePoint,Database_Production,Cloud_Storage,SAP_ERP,FileServer_01,FileServer_02,HRMS","[{'operation': 'open', 'file_name': 'performance_20212077.csv', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-23 21:21:00'}, {'operation': 'open', 'file_name': 'policy_20215444.json', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-23 06:18:00'}, {'operation': 'open', 'file_name': 'confidential_attendance_20227485.csv', 'system': 'HRMS', 'is_sensitive': True, 'timestamp': '2024-01-23 19:19:00'}, {'operation': 'open', 'file_name': 'confidential_contract_20224665.txt', 'system': 'FileServer_01', 'is_sensitive': True, 'timestamp': '2024-01-23 17:54:00'}, {'operation': 'open', 'file_name': 'employee_20205709.sql', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-23 04:35:00'}, {'operation': 'open', 'file_name': 'restricted_policy_20213197.pdf', 'system': 'Salesforce', 'is_sensitive': True, 'timestamp': '2024-01-23 14:19:00'}, {'operation': 'open', 'file_name': 'contract_20212442.pdf', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-23 22:34:00'}, {'operation': 'open', 'file_name': 'performance_20206247.pptx', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-23 13:00:00'}, {'operation': 'open', 'file_name': 'employee_20226013.zip', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-23 14:09:00'}, {'operation': 'open', 'file_name': 'confidential_benefits_20222300.docx', 'system': 'Database_Dev', 'is_sensitive': True, 'timestamp': '2024-01-23 14:40:00'}]",27,2,8,20445,60,22,46,48,17,38,36,56.67,-1,medium
RNT2322,Susan Smith,HR,HR Specialist,2024-01-29,7,7,1,3,1760,251.43,0,0,6,2,0,0,1,5,14,4,14,"Salesforce,SharePoint,Cloud_Storage,SAP_ERP,FileServer_01,FileServer_02,HRMS","[{'operation': 'open', 'file_name': 'policy_20239784.pptx', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-29 06:41:00'}, {'operation': 'open', 'file_name': 'contract_20220975.docx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-29 11:28:00'}, {'operation': 'open', 'file_name': 'internal_benefits_20200154.zip', 'system': 'Salesforce', 'is_sensitive': True, 'timestamp': '2024-01-29 09:13:00'}, {'operation': 'open', 'file_name': 'policy_20238594.sql', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-29 14:14:00'}, {'operation': 'open', 'file_name': 'contract_20231413.sql', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-29 01:20:00'}, {'operation': 'open', 'file_name': 'private_contract_20231773.json', 'system': 'Salesforce', 'is_sensitive': True, 'timestamp': '2024-01-29 03:39:00'}, {'operation': 'copy', 'file_name': 'payroll_20215111.pptx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-29 03:32:00'}, {'operation': 'copy', 'file_name': 'performance_20238070.docx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-29 15:59:00'}, {'operation': 'upload', 'file_name': 'performance_20232626.json', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-29 11:28:00'}, {'operation': 'edit', 'file_name': 'restricted_benefits_20203000.xlsx', 'system': 'Salesforce', 'is_sensitive': True, 'timestamp': '2024-01-29 04:38:00'}]",10,1,4,16067,37,16,16,19,30,25,27,35.82,1,medium
